"id","x","y","z","demand","pattern"
"2958",26350.25,10036.8,47.887,0.41145969,"1"
"2959",26716.84,4660.87,6.444,0.73677383,"1"
"296",2975.21,11167.73,49.213,0.19746568,"1"
"2960",26743.95,6421.94,15.712,0.39396773,"1"
"2961",26739.65,6386.95,13.064,0.52187016,"1"
"2962",26673.24,6431.04,16.453,0.01083924,"1"
"2963",26652.87,7048.02,32.68,0.24419149,"1"
"2964",26644.39,7009,26.102,0,"1"
"2965",26691.35,7035.84,25.348,0.45358832,"1"
"2966",27456.52,6343.77,6.562,0.17619646,"1"
"2967",27275.06,6300.91,6.562,0.25522605,"1"
"2968",26729.8,7027.67,24.354,0.90717664,"1"
"297",3240.37,11687.25,49.213,0.09873284,"1"
"2970",27519.29,7033.33,17.234,0.0503406,"1"
"2971",27847.05,6505.41,11.089,0.18724758,"1"
"2972",27843.51,6381.9,7.415,0.09716687,"1"
"2973",27941.32,6494.99,7.418,0.13326887,"1"
"2974",27889.97,6501.63,9.465,0,"1"
"2975",27842.98,6900.27,25.4,0.22925471,"1"
"2976",27527.8,7013.7,16.952,0.53034214,"1"
"2977",27555.56,7012.39,16.775,0.07694766,"1"
"2978",27846.64,7001.56,23.094,0.28415215,"1"
"2979",27900.63,6501.69,9.111,0,"1"
"298",2827.51,12643.14,47.087,0.31954546,"1"
"2980",28052.96,6431.47,6.562,0.26653774,"1"
"2981",28071.27,6991.83,25.223,0.31017549,"1"
"2982",28097.08,6989.06,24.298,0.15508775,"1"
"2983",28131.29,6987.78,23.058,0.92080387,"1"
"2984",28161.02,6986.48,22.067,0.09260405,"1"
"2985",28098.78,7038.97,25.397,0.13904861,"1"
"2986",28529.61,6065.74,6.562,0.4868541,"1"
"2987",28559.25,5767.19,6.562,0.57339172,"1"
"2988",28563.65,5731.15,6.562,0.05515973,"1"
"2989",28491.37,6450.58,12.703,0.41196547,"1"
"299",2935.86,12867.27,41.719,0.38045423,"1"
"2990",28522.91,6164.42,7.946,0.14575031,"1"
"2991",28216.03,6348.92,6.562,1.05407274,"1"
"2992",28422.11,6974.04,19.15,0.46559559,"1"
"2993",28468.81,6631.14,14.38,0.59314661,"1"
"2994",28484.36,6972.92,18.14,0.23787049,"1"
"2995",28631.79,6980.63,19.977,0.45700582,"1"
"2996",28629.29,7027.98,18.196,0.33756071,"1"
"2997",26622.82,7057.7,25.83,0.48838299,"1"
"2998",26775.78,7661.4,30.154,0,"1"
"2999",26659.16,7078.66,26.145,0,"1"
"3",393.14,8351.32,49.213,0.56589861,"1"
"30",197.46,9075.77,49.213,0.67687108,"1"
"300",2940.02,12875.67,41.499,0,"1"
"3000",26853.44,7925.91,32.808,0.31235642,"1"
"3001",26987.76,8396.18,36.089,0.25933917,"1"
"3002",26933.07,8241.8,36.089,0,"1"
"3003",27013.15,8470.27,37.536,0.06996295,"1"
"3004",27006.94,8425.79,36.407,0.10715202,"1"
"3005",27025.8,8517.33,38.737,0.03277389,"1"
"3006",27529.66,7086.2,16.88,0.07655997,"1"
"3007",27523.05,7115.31,17.093,0.10068119,"1"
"3008",27561.99,7436.45,17.772,0.0503406,"1"
"3009",27561.89,7455.75,18.264,0.04501918,"1"
"301",2963.44,12906.37,40.479,0.56398427,"1"
"3010",27538.33,7457.08,18.474,0.170464,"1"
"3011",27559.4,7922.75,28.34,0.21823132,"1"
"3012",27353.9,7921.65,32.808,0.31577278,"1"
"3013",27582.43,8388.42,31.309,0.4858186,"1"
"3014",27554.66,8389.73,32.224,0.51867835,"1"
"3015",27531.64,7922.6,29.79,0.11398473,"1"
"3016",27571.03,8160.32,28.52,0.27410616,"1"
"3017",27580.74,8337.05,31.378,0.27410616,"1"
"3018",27584.52,8416.12,31.237,0.45545988,"1"
"3019",27597.98,8678.84,38.196,0.45545988,"1"
"302",3009.54,13132.79,38.661,0,"1"
"3020",26546.93,8841.55,37.333,0,"1"
"3021",26566.34,8828.9,37.52,0.1626612,"1"
"3022",26639.17,8786.3,39.032,0.33200559,"1"
"3023",26650.42,9097.82,39.931,0.24217946,"1"
"3024",26734.19,9053.82,42.552,0.08527631,"1"
"3025",26638.97,9247.84,29.833,0.41466406,"1"
"3026",26658.9,9137.94,37.762,0.20091004,"1"
"3027",26688.28,9253.57,35.266,0.34617744,"1"
"3028",27038.56,8543.99,39.37,0.38746079,"1"
"3029",26839.34,8998.64,42.651,0.70016457,"1"
"303",2783.24,12510.71,49.213,0.60874032,"1"
"3030",27195.26,8810.02,42.651,0.75106996,"1"
"3031",27356.3,9101.57,46.158,0.52494131,"1"
"3032",27277.11,9127.38,45.932,0.69235488,"1"
"3033",26590.71,9466.88,26.299,0.31420904,"1"
"3034",26579.35,9601.61,29.547,0.03594758,"1"
"3035",26624.27,9588,27.359,0.29834449,"1"
"3036",26593.29,9403.15,24.593,0.62841808,"1"
"3037",26727.29,9562.32,28.947,0.68782374,"1"
"3038",26572.65,9648.93,32.159,0.07189515,"1"
"3039",26726.05,9795.82,36.827,2.30276177,"1"
"304",2919.06,12797.62,43.169,0.32320043,"1"
"3040",26563.48,9792.04,40.348,0.16595342,"1"
"3041",27057.41,8584.16,39.37,0.12001005,"1"
"3042",27208.02,8835.22,42.651,0.15235333,"1"
"3043",27419.59,8853.11,41.719,0.10600261,"1"
"3044",27470.9,8850.46,41.345,0.10600261,"1"
"3045",27575.78,8845.56,40.873,0,"1"
"3046",27604.98,8994.34,45.443,0.15123462,"1"
"3047",27605.51,8895.63,43.373,0.30246924,"1"
"3048",27373.26,9129.35,46.611,0.2051744,"1"
"3049",27626.94,9293.17,49.213,0.4488348,"1"
"305",3151.27,12962.56,44.974,0.64361555,"1"
"3050",27575.63,9294.35,49.213,0,"1"
"3052",27307.79,9367.97,49.213,0.77895851,"1"
"3053",27363.31,9786.46,52.493,1.48688444,"1"
"3054",27468.5,9300.7,49.213,0.5534507,"1"
"3055",27481.24,9329.91,49.469,0.12276847,"1"
"3056",27737.58,9781.53,54.475,0.21238226,"1"
"3057",27711.59,7458.01,16.962,0.10201155,"1"
"3058",27859.04,7463.17,18.304,0.05699236,"1"
"3059",28120.05,7463.11,28.917,0.38042802,"1"
"306",2970.07,11833.6,49.213,0.2821009,"1"
"3060",28118.25,7433.96,28.848,0.27809722,"1"
"3061",28129.62,7666.07,29.016,0.32983366,"1"
"3062",28123.97,7517.41,29.052,0.16698603,"1"
"3063",27758.14,7927.82,19.544,0.36813559,"1"
"3064",27871.64,7936.8,18.773,0.33908065,"1"
"3065",28164.53,8370.77,26.424,0.72186234,"1"
"3066",28138.73,8372.09,27.021,0.45295885,"1"
"3067",28162.54,8323.41,24.416,0.49268128,"1"
"3068",28355.35,7450.53,40.984,0.15788639,"1"
"3069",28622.75,7878.54,37.402,0.67512141,"1"
"307",2832.69,11969.25,49.213,0.3752165,"1"
"3070",28664.96,8370.55,40.495,0.25396574,"1"
"3071",28649.82,8371.92,40.003,0.03761177,"1"
"3072",28628.38,8395.49,39.18,0,"1"
"3073",28611.24,8403.77,37.635,0,"1"
"3074",28624.57,7906.23,36.686,0.57272056,"1"
"3075",28686.78,7910.58,37.913,0.18933597,"1"
"3076",28624.31,7953.59,37.782,0.47031971,"1"
"3077",28643.56,8388.64,39.79,0,"1"
"3078",28637.06,8396.99,39.58,0.04274065,"1"
"3079",28664.86,8390.22,40.495,0.05012777,"1"
"308",2972.91,12211.37,49.121,0.19803051,"1"
"3080",28664.8,8401.14,40.495,0.05411883,"1"
"3081",28627.96,8474.53,33.875,0.05411883,"1"
"3082",27605.78,8844.26,41.132,0.15123462,"1"
"3083",27654.85,8843.07,41.837,0,"1"
"3084",27689.35,8840.7,42.523,0.04102812,"1"
"3085",27841.07,8830.22,43.291,0.34706277,"1"
"3086",27628.42,9015.23,45.876,0.15732763,"1"
"3087",27625.54,9134.7,47.772,0.31465525,"1"
"3088",28187.7,8808.4,42.69,0.55507692,"1"
"3089",28195.62,9318.43,52.362,0.46839101,"1"
"309",3041.33,12204.75,48.576,0.07793644,"1"
"3090",27654.7,9292.23,49.803,0.58301434,"1"
"3091",27746.2,9795.42,54.888,0.03315469,"1"
"3092",28187.56,8833.53,43.327,0.27602185,"1"
"3093",28519.26,8824.39,40.046,0.09913801,"1"
"3094",28205.11,9168.4,49.213,0.35376769,"1"
"3095",24851.32,10409.95,42.651,0.14840762,"1"
"3096",24217.52,10566.2,32.808,0,"1"
"3097",24253.68,10566.39,32.808,0,"1"
"3098",24461.16,10559.09,36.253,0,"1"
"3099",24480.51,10557.74,36.447,0,"1"
"31",93.16,9476.76,49.213,0.07843171,"1"
"310",3091.96,12357.97,45.932,0.08485942,"1"
"3100",24632.42,10562.9,39.121,0,"1"
"3101",24790.42,10583.03,39.551,0,"1"
"3102",24153.35,11369.11,36.083,0,"1"
"3103",24503.46,11478.03,37.851,0,"1"
"3104",24717.69,10983,36.125,0,"1"
"3105",24715.73,10982.99,36.122,0,"1"
"3106",24715.68,10992.82,36.243,0.00828339,"1"
"3107",24709.09,11019.02,36.696,0.01656679,"1"
"3108",24700.23,11051.03,37.113,0.00828339,"1"
"3109",24693.98,11067.75,37.234,0,"1"
"311",3074.84,12361.9,45.932,0.0917824,"1"
"3110",24631.15,11182.54,36.089,0,"1"
"3111",24369.69,11275.89,36.089,0,"1"
"3112",24661.5,11114.57,36.811,0,"1"
"3113",24868.84,10329.18,42.651,0.30136117,"1"
"3114",24835.77,10488.92,41.975,0.15068059,"1"
"3115",24811.98,10587.52,39.554,0,"1"
"3116",24709.25,10988.42,36.155,0,"1"
"3117",25000.52,10505.08,42.651,0,"1"
"3118",25083.71,10517.9,42.651,0.45620958,"1"
"3119",25142.9,10669.76,42.71,0.58796925,"1"
"312",3590.28,11859.99,45.404,0.05840397,"1"
"3120",25170.05,10410.17,44.705,0.45265926,"1"
"3121",24805.33,11002.76,36.539,0,"1"
"3122",24403.62,11756.91,39.37,0,"1"
"3123",24262.97,12065.82,40.23,0,"1"
"3124",24346.54,12059.33,42.982,0,"1"
"3125",24241.4,12118.53,39.524,0,"1"
"3126",24496.95,11490.38,37.861,0,"1"
"3127",24464.58,11570.72,38.274,0,"1"
"3128",24799.78,11689.4,42.949,0,"1"
"3129",24545.28,12058.91,47.323,3.64813275,"1"
"313",3513.39,11814.85,47.526,0,"1"
"3130",24814.98,12050.85,50.026,3.64813275,"1"
"3131",24215.3,12176.68,40.013,0,"1"
"3133",24234.32,12239.43,41.729,0,"1"
"3134",24356.05,12708.53,52.457,0.0688368,"1"
"3135",24376.82,12811.37,58.097,0.08177406,"1"
"3136",24886.12,12759.75,55.981,0.21584433,"1"
"3137",24782.26,11768.36,44.298,0,"1"
"3138",24865.77,12952.71,56.526,0.24839594,"1"
"3139",25183,12805.75,60.623,0.29401506,"1"
"314",3294.04,12620.04,44.442,0.61111692,"1"
"3140",25240.51,10017.11,45.886,0.90132053,"1"
"3142",25174.26,10410.19,44.777,0.64247066,"1"
"3143",25584.95,10780.63,47.549,0.48540981,"1"
"3144",25555.27,10773.56,46.558,0.52636719,"1"
"3145",25637.78,10490.21,49.242,0.14280701,"1"
"3146",25642.41,10462.55,49.383,0.02871136,"1"
"3147",25573.92,10478.95,49.213,0.34915183,"1"
"3148",25605.85,10484.58,49.213,0.055833,"1"
"3149",25674.18,10497.33,50.443,0.21678233,"1"
"315",3436.35,12829.02,42.651,0.56967166,"1"
"3150",25593.88,10734.78,47.831,0.20106966,"1"
"3151",25988.52,10533.95,52.493,0.43356465,"1"
"3152",26015.35,10708.95,55.161,0.27326606,"1"
"3153",25997.76,10802.11,55.774,0.2186694,"1"
"3154",25251.73,11138.79,40.446,0,"1"
"3155",25339.35,11161.47,43.773,0,"1"
"3156",25504.19,11106.6,45.023,0.01235669,"1"
"3157",25521.27,11110.7,45.525,0.02471337,"1"
"3158",25903.88,11168.45,52.802,0.68287977,"1"
"3159",25521.24,11115.07,45.512,0.09778517,"1"
"316",3121.86,12829.11,44.685,0.1378429,"1"
"3160",25488.87,11193.95,45.318,0,"1"
"3161",25544.32,11204.08,46.276,0,"1"
"3162",25744.58,10118.48,49.213,1.23131722,"1"
"3163",26020.39,10550.88,52.493,0.32000774,"1"
"3164",26035.29,10595.4,52.493,0.20645082,"1"
"3165",26021.99,10671.46,54.209,0.12742167,"1"
"3166",26276.06,10760.6,55.774,0.27947019,"1"
"3167",26343.57,10134.03,50.259,0.06763065,"1"
"3168",26338.76,10195.2,51.795,0.13526131,"1"
"3169",26261.17,11138.28,59.186,0.17370162,"1"
"317",3113.29,12866.59,44.403,0.27568581,"1"
"3170",26323.96,10555.03,52.493,0.34740324,"1"
"3171",26241.66,11168.78,59.196,0.13237339,"1"
"3172",26094.16,11179.29,58.396,0.26474677,"1"
"3173",26043.92,11774.99,59.551,0.68035669,"1"
"3174",25966.87,11767.66,59.055,1.00322759,"1"
"3175",26293.1,10771.62,55.774,0.22996452,"1"
"3176",26297.19,10793.86,55.774,0.18045886,"1"
"3177",26263.54,11060.7,57.493,0.09022943,"1"
"3178",26453.73,11142.21,59.177,0,"1"
"3179",26374.34,11152.72,59.475,0,"1"
"318",1383.15,12900.63,42.651,0.53518678,"1"
"3180",26461.21,11317.47,61.253,0,"1"
"3181",25178.68,12026.16,52.569,0,"1"
"3182",25225.51,12022.4,52.497,0,"1"
"3183",25480.13,12004.07,54.833,0.22564684,"1"
"3184",25685.66,11991.31,57.395,0.33135078,"1"
"3185",25687.3,12052.51,55.774,0.21047826,"1"
"3186",25684.88,12139.93,55.774,0.42095652,"1"
"3187",25684.27,12255.4,57.26,0.85955844,"1"
"3188",25681.87,12285.99,57.618,0.89534698,"1"
"3189",25856.7,11982.37,56.831,0.178461,"1"
"319",1390.99,13031.44,42.651,0.17812193,"1"
"3190",25485.84,12144.71,55.699,0,"1"
"3191",25420.38,12812.46,62.336,0.21211076,"1"
"3192",25525.25,12804.99,62.336,0.29984971,"1"
"3193",25683.44,12786.16,63.907,0.97701699,"1"
"3194",26204.23,11781.66,64.255,0.3164165,"1"
"3195",25940.25,11978.8,57.211,0.07275705,"1"
"3196",26079.93,12228.35,65.518,1.63874813,"1"
"3197",26055.77,11972.49,59.055,0.15470896,"1"
"3198",26069.9,12110.26,59.055,0.77925856,"1"
"3199",26073.96,12137.97,59.055,0.12110681,"1"
"32",176.39,9482.94,49.213,1.01429155,"1"
"320",1449.29,12900.92,42.651,0.0947299,"1"
"3200",26188.23,11572.85,63.31,0.30311471,"1"
"3201",26178.23,11449.3,60.814,0.22681076,"1"
"3202",26362.61,11781.04,64.984,0.06136966,"1"
"3203",26499.4,11781.77,65.456,0.38688579,"1"
"3204",26472.23,12041.36,65.597,0.56399619,"1"
"3205",26636.28,12188.3,72.848,1.32463641,"1"
"3206",26003.52,12525.2,67.972,0,"1"
"3207",26170.33,12520.61,72.178,0,"1"
"3208",26002.22,12772.54,63.419,0.02403393,"1"
"3209",26188.33,12773.52,65.453,0.00909964,"1"
"321",1917.01,13054.47,40.764,0.67871945,"1"
"3210",26214.13,12348.54,69.029,0,"1"
"3211",26201.23,12772.13,65.83,0.07583537,"1"
"3212",26485.54,12757.24,70.052,0.30802045,"1"
"3213",24404.38,13278.52,62.907,0.56211166,"1"
"3214",23922.38,13849.76,46.86,0.47819319,"1"
"3215",23992.95,13808.59,43.471,0.089849,"1"
"3216",24031.62,13811.34,42.359,0.03398713,"1"
"3217",24533.12,14389.52,49.334,0.58904536,"1"
"3218",24477.31,14450.07,49.213,0.97079313,"1"
"3219",24046.47,13811.42,42.405,1.02401526,"1"
"322",1635.16,13481.28,39.37,0.54853813,"1"
"3220",24017.93,13532.23,43.898,0.86612887,"1"
"3221",24737.17,13852.54,66.024,0.3421342,"1"
"3222",24085.13,13815.99,42.566,0.31577278,"1"
"3223",24063.13,13894.93,44.469,0.06797427,"1"
"3224",24592.87,14434.28,50.843,0.17061881,"1"
"3225",24661.02,14480.53,54.99,0.2019143,"1"
"3226",24820.75,12985.99,57.372,0.24839594,"1"
"3227",24863.47,12962.54,56.772,0.49679189,"1"
"3228",24728.56,13837.2,65.741,0.36849563,"1"
"3229",25140.18,13221.17,61.995,0.35578666,"1"
"323",1890.12,14349.72,45.568,0.5471624,"1"
"3230",25013.56,13313.4,62.385,0.59217956,"1"
"3231",24747.71,13873.73,66.375,0.83286578,"1"
"3232",24779.39,13926.71,67.434,0,"1"
"3233",24838.74,14047.6,64.783,0.33715924,"1"
"3234",24903.91,14234.45,61.375,0.4880826,"1"
"3235",24897.11,14302.18,57.913,0.30184673,"1"
"3236",24895.03,14699.6,61.742,0.88839356,"1"
"3237",24796.54,14720.21,58.52,1.17305274,"1"
"3238",24130.44,14965.54,68.107,0.07152162,"1"
"3239",24128.34,14937.48,67.47,0.14304323,"1"
"324",1817.28,14342.13,45.39,0.41238811,"1"
"3240",24302.59,15168.98,67.192,0.40962639,"1"
"3241",24279.28,15124.41,65.912,0.32077009,"1"
"3242",24909.42,14841.74,62.037,0.72315804,"1"
"3243",24842.85,14869.08,59.852,0.92337197,"1"
"3244",24276.75,15178.68,67.894,0.13524049,"1"
"3245",24487.02,15060.29,62.936,0.16558331,"1"
"3246",24503.99,15084.06,62.717,0.33116663,"1"
"3247",24382.48,15434.95,72.178,0.28391963,"1"
"3248",24357.03,15371.07,72.07,0.03207558,"1"
"3249",24135.4,15628.19,66.785,1.00911605,"1"
"325",1836.21,14436.92,45.932,0.56017412,"1"
"3250",24184.34,16078.7,58.652,0.69253056,"1"
"3252",24445.25,15652.03,72.782,1.4135513,"1"
"3253",24416.15,15535.31,72.178,0.10663398,"1"
"3254",24529.97,15421.88,68.78,0.4291297,"1"
"3255",24428.61,15565.97,72.159,0.13264135,"1"
"3257",24903.27,14784.52,61.827,0.4623821,"1"
"3258",24911.35,14847.22,62.11,0,"1"
"3259",24913.5,14865.08,62.178,0.24154357,"1"
"326",1887.87,14350.81,45.604,0.09216462,"1"
"3260",24929.98,14982.1,62.362,0.48308713,"1"
"3261",24958.33,14493.02,62.52,0.63795355,"1"
"3262",24998.43,14595.95,64.787,0.18273121,"1"
"3263",25004.52,14611.28,65.144,0.03029124,"1"
"3264",25017.27,14639.4,65.568,0.37665881,"1"
"3265",25074.25,14782.86,66.759,0.44174351,"1"
"3266",25101.47,14882.82,65.535,0.16046065,"1"
"3267",25114.12,14930.24,65.574,0.15175194,"1"
"3268",25118.19,14955.4,65.633,0.20335085,"1"
"3269",25156.88,14952.69,66.02,0.07009205,"1"
"327",1959.97,14466.59,45.932,0.56707118,"1"
"3270",25130.79,15012.29,65.692,0.26365846,"1"
"3271",24936.12,15041.87,61.283,0.46066358,"1"
"3272",24938.22,15068.11,60.781,0.43824002,"1"
"3273",24959.7,15408.83,64.58,0.67100416,"1"
"3274",25190.7,15398.74,66.109,0.4746386,"1"
"3275",25210.05,15396.3,66.04,0.54378435,"1"
"3276",25220.42,15450.63,67.523,0.33715924,"1"
"3277",25255.78,15654.81,72.365,0.23218508,"1"
"3278",25140.62,13136.29,59.826,0.15383899,"1"
"3279",25144.89,13123.93,59.275,0.18828422,"1"
"328",2135.38,12984.74,41.617,0.01340753,"1"
"3280",25129.82,13165.38,61.348,0.11939376,"1"
"3281",25150.71,13243.44,61.89,0.33961587,"1"
"3282",25265.51,13373.37,63.228,0.33961587,"1"
"3283",25021.78,13777.9,72.854,1.66573157,"1"
"3284",26840.55,14366.7,72.178,0.35276904,"1"
"3285",25137.83,14470.28,65.407,0.63888918,"1"
"3286",25175.94,14952.79,66.211,0.14018411,"1"
"3287",25553.5,15161.68,72.178,0.11501655,"1"
"3288",25542.79,15172.92,72.178,0.19988533,"1"
"3289",25614.43,14928.5,72.208,0.32305878,"1"
"329",2013.82,13417.71,39.911,0.24529618,"1"
"3290",25609.88,14992.59,72.178,0.64611756,"1"
"3291",25596.68,15052.26,72.178,0.36798328,"1"
"3292",25590.26,15099.58,72.178,0.089849,"1"
"3293",25566.33,15173.04,72.178,0.20316961,"1"
"3294",25324.66,15987.4,75.315,0.06966166,"1"
"3295",25520.58,15292.29,73.114,0.39977067,"1"
"3296",25581.11,15186.96,72.178,0.40633922,"1"
"3297",26701.2,10411.32,51.296,0.99690683,"1"
"3298",26773.39,10542.11,51.768,0.05190928,"1"
"3299",26758.26,10542.03,52.021,0.00606643,"1"
"33",274.55,9078.64,49.213,0.34392371,"1"
"330",2047.68,13495.44,39.37,0.33836715,"1"
"3300",27254.27,10573.81,41.453,0.04887606,"1"
"3301",27192.36,10566.56,39.701,0.09775213,"1"
"3302",26475.29,11463.26,62.336,0.23964398,"1"
"3303",26718.98,11129.78,59.452,0.08377109,"1"
"3304",26941.21,11140.79,58.55,0,"1"
"3305",26731.76,11520.35,65.41,0.08377109,"1"
"3306",26780.85,11514.79,63.812,0.06136966,"1"
"3307",26979.91,11507.83,58.973,0.06136966,"1"
"3308",26992.81,11506.44,58.93,0,"1"
"3309",26979.75,11538.43,59.331,0.08003752,"1"
"331",2155.3,14342.49,45.358,0.58977207,"1"
"3310",27247.13,10334.81,43.881,0,"1"
"3311",27222.58,10102.63,42.402,0,"1"
"3312",27256.65,10547.6,42.411,0,"1"
"3313",27491.27,10287.66,51.89,0.14928609,"1"
"3314",27469.66,10293.01,51.611,0,"1"
"3315",27396.44,9986.99,51.417,0.25310464,"1"
"3316",27634.7,10254.91,55.774,0.28274546,"1"
"3317",27619.54,10257.74,55.548,0.04546753,"1"
"3318",27716.44,10538.76,55.663,0.75474876,"1"
"3319",27658.57,10560.67,54.478,0.27394648,"1"
"332",2514.39,14331.3,45.039,0.65155632,"1"
"3320",27163.95,11058.56,52.979,0.00909964,"1"
"3321",27396.98,11094.4,56.929,0.00909964,"1"
"3322",27221.61,11494.91,59.035,0.81227875,"1"
"3323",27191.62,11494.75,58.045,0.06673573,"1"
"3324",27235.85,11243.63,58.73,0,"1"
"3325",27236.47,11493.89,59.452,0,"1"
"3326",27281.61,11492.68,60.673,0.05845233,"1"
"3327",27264.51,11494.04,60.22,0,"1"
"3328",27463.42,11094.76,56.713,0,"1"
"3329",27580.91,11088.46,55.774,0,"1"
"333",2613.04,14266.52,44.82,0.33079152,"1"
"3330",27493.33,11478.51,62.336,0.16602307,"1"
"3331",27452.67,11480.84,62.336,0.11690467,"1"
"3332",27544.65,11474.41,62.08,0.13580681,"1"
"3333",27521.09,11475.74,62.329,0.08167002,"1"
"3334",26509.17,11948.3,66.801,0.6130012,"1"
"3335",26517.38,12038.68,71.621,0,"1"
"3336",26594.16,12043.46,72.29,0,"1"
"3337",26686.65,11939.77,69.921,0.57130965,"1"
"3338",26613.43,12057.41,72.247,0.02473429,"1"
"3339",26628.15,12082.62,72.178,0.04946858,"1"
"334",2630.79,14633.42,49.262,0.82849541,"1"
"3340",26719.56,12181.82,72.188,0.2737147,"1"
"3341",26733.46,11623.09,65.577,0.0688368,"1"
"3342",26735.02,11698.14,65.617,0.0688368,"1"
"3343",26744.41,11935.7,69.101,0.1146499,"1"
"3344",26793.76,11933.41,67.408,0.01819929,"1"
"3345",26981.61,11610.56,60.082,0.43915581,"1"
"3346",26836.38,11930.73,66.391,0.06300215,"1"
"3347",27007.7,11921.8,65.689,0.44452188,"1"
"3348",26892.97,12149.23,68.898,0.08003752,"1"
"3349",26884.83,12097.82,68.898,0,"1"
"335",2518.51,14414.73,47.156,0.38254905,"1"
"3350",26895.01,12186.76,69.078,0,"1"
"3351",26914.36,12185.41,68.94,0,"1"
"3352",26897.11,12214.46,69.229,0,"1"
"3353",26608.88,12490.88,72.559,0,"1"
"3354",26579.79,12743.53,70.407,0.22024706,"1"
"3355",26514.68,12918.41,68.776,1.68284478,"1"
"3356",26898.78,12268.75,69.488,0,"1"
"3357",27104.07,12670.18,68.75,0.90888758,"1"
"3358",27212.95,11910.51,65.617,0.03150108,"1"
"3359",27252.49,11749.7,61.926,0.77891088,"1"
"336",1728.34,14624.06,45.974,0.66476455,"1"
"3360",27268.75,11907.89,65.617,0.04643537,"1"
"3361",27228.5,12200.92,65.948,0,"1"
"3362",27226.96,12123.32,65.804,0,"1"
"3363",27200.4,12267.44,65.617,0,"1"
"3364",27465.31,11896.55,65.44,0.09660431,"1"
"3365",27525.31,11893.96,65.581,0.11690467,"1"
"3366",27580.81,11893.16,67.221,0.11797901,"1"
"3367",27117.89,12496.49,65.617,0,"1"
"3368",27623.56,12707.56,72.178,0.85270867,"1"
"3369",27964.47,10183.09,59.055,0.27962225,"1"
"337",1836.2,14439.47,45.932,0.46111243,"1"
"3370",27755.94,10753.17,55.774,0.43335283,"1"
"3371",28080.88,10379.7,60.951,0.46404974,"1"
"3372",27746.48,10529.45,56.503,0.80219821,"1"
"3373",27975.01,10203.91,59.055,0.00606643,"1"
"3374",27640.91,11085.87,55.774,0.13582192,"1"
"3375",27692.22,11083.59,55.774,0,"1"
"3376",27694.37,11101.45,55.774,0,"1"
"3377",27696.16,11133.52,55.797,0.02776751,"1"
"3378",27777.75,11078.22,55.774,0,"1"
"3379",27775.82,11018.47,55.774,0.21667641,"1"
"338",1651.44,15103.12,49.213,0.5442648,"1"
"3380",27811.95,11077.31,55.774,0,"1"
"3381",27640.87,11092.79,55.774,0.27164384,"1"
"3382",27720.39,11425.44,59.997,0.05553501,"1"
"3383",27722.13,11465.88,60.971,0.24629487,"1"
"3384",27679.51,11468.21,61.096,0.18994361,"1"
"3385",27786.35,11461.86,59.665,0.09287073,"1"
"3386",27752.14,11463.13,60.331,0.06300215,"1"
"3387",27978.99,11450.5,59.997,0.2403479,"1"
"3388",27934.12,11454.27,59.314,0.12273931,"1"
"3389",28098.79,11064.64,59.055,0,"1"
"339",1728.32,14628.06,46.047,0.54858257,"1"
"3390",28160.77,11059.51,60.423,0.05763608,"1"
"3391",27973.51,11269.79,57.671,0.07175412,"1"
"3392",27974.99,11411.5,59.373,0.14350825,"1"
"3393",28214.24,11437.92,62.336,0.19476089,"1"
"3394",28171.62,11440.24,62.336,0.08789264,"1"
"3395",28368.33,10253.37,62.336,0.8144956,"1"
"3396",28681.09,10114.81,62.336,0.98568773,"1"
"3397",28604.06,10154.46,62.336,0.09993618,"1"
"3398",28636.64,10039.53,60.764,0.1128672,"1"
"3399",28787.59,11003.14,72.178,0.76452751,"1"
"34",659.59,9507.21,49.213,0.97238724,"1"
"340",1603.83,15290.51,49.213,0.64074383,"1"
"3400",28093.67,10399.07,61.375,0.11983484,"1"
"3401",28252.84,11035.23,62.336,0,"1"
"3402",28202.07,11303.07,61.995,0.11527217,"1"
"3403",28208.23,11355.92,62.257,0.05763608,"1"
"3404",28214.1,11464.15,62.336,0.30162915,"1"
"3405",28383.32,11428.99,65.617,0.16544111,"1"
"3406",28346.87,11431.71,65.617,0,"1"
"3407",28572.47,11232.57,68.56,0.05991742,"1"
"3408",28595.79,11274.59,68.898,0.02776751,"1"
"3409",28676.35,11411.26,70.942,0.02776751,"1"
"341",1872.83,15369.63,52.208,0.7940774,"1"
"3410",28672.15,11411.24,70.801,0,"1"
"3411",28824.96,11248.13,72.53,0,"1"
"3412",28460.17,11057.11,65.617,0.03523465,"1"
"3413",28856.64,11714.95,73.763,0.03523465,"1"
"3414",28854.49,11698.55,73.34,0,"1"
"3415",27724.23,11493.58,61.601,0.18410897,"1"
"3416",27662.12,11890.68,66.883,0.16814795,"1"
"3417",28010.95,11867.41,64.629,0.14677324,"1"
"3419",27603,12147.55,71.791,0,"1"
"342",2033.98,14655.97,55.77,0.3198341,"1"
"3420",27981.09,11476.74,60.456,0.1265556,"1"
"3421",28007.09,11803.64,63.005,0.0632778,"1"
"3422",28115.82,11862.51,64.495,0.17617325,"1"
"3423",27640.61,12349.2,73.009,0,"1"
"3424",27661.31,12461.87,73.717,0,"1"
"3425",27689.99,12707.91,72.178,0.24431282,"1"
"3426",27637.78,12878.48,72.178,0.64558707,"1"
